Ligand_ID,NoPd_R_NBO_min,NoPd_R_NBO_max,NoPd_R_NBO_avg,NoPd_Rback_NBO_min,NoPd_Rback_NBO_max,NoPd_P_NMR_min,NoPd_P_NMR_max,NoPd_P_NMR_avg,NoPd_aniso_P_NMR_min,NoPd_aniso_P_NMR_max,NoPd_aniso_P_NMR_avg,NoPd_P_NBO_min,NoPd_P_NBO_max,NoPd_P_NBO_avg,NoPd_P_LP_occ_min,NoPd_P_LP_occ_max,NoPd_P_LP_occ_avg,NoPd_P_LP_eng_min,NoPd_P_LP_eng_max,NoPd_P_LP_eng_avg,NoPd_P_R_bond_occ_min,NoPd_P_R_bond_occ_max,NoPd_P_R_bond_occ_avg,NoPd_P_R_bond_eng_min,NoPd_P_R_bond_eng_max,NoPd_P_R_bond_eng_avg,NoPd_P_R_antibond_occ_min,NoPd_P_R_antibond_occ_max,NoPd_P_R_antibond_occ_avg,NoPd_P_R_antibond_eng_min,NoPd_P_R_antibond_eng_max,NoPd_P_R_antibond_eng_avg,NoPd_P_RBack_bond_occ_min,NoPd_P_RBack_bond_occ_max,NoPd_P_RBack_bond_occ_avg,NoPd_P_RBack_bond_eng_min,NoPd_P_RBack_bond_eng_max,NoPd_P_RBack_bond_eng_avg,NoPd_P_RBack_antibond_occ_min,NoPd_P_RBack_antibond_occ_max,NoPd_P_RBack_antibond_occ_avg,NoPd_P_RBack_antibond_eng_min,NoPd_P_RBack_antibond_eng_max,NoPd_P_RBack_antibond_eng_avg,NoPd_LP_P_s_min,NoPd_LP_P_s_max,NoPd_LP_P_s_avg,quadrants_3.0_Ang_min,quadrants_3.0_Ang_max,quadrants_3.0_Ang_avg,quadrants_4.0_Ang_min,quadrants_4.0_Ang_max,quadrants_4.0_Ang_avg,quadrants_5.0_Ang_min,quadrants_5.0_Ang_max,quadrants_6.0_Ang_min,quadrants_6.0_Ang_max,quadrants_7.0_Ang_min,octants_3.0_Ang_min,octants_3.0_Ang_max,octants_3.0_Ang_avg,octants_4.0_Ang_min,octants_4.0_Ang_max,octants_5.0_Ang_min,octants_5.0_Ang_max,octants_6.0_Ang_min,Homo,Lumo,dipole,bite_angle,NoPd_Homo,NoPd_Lumo,NoPd_dipole,pol,TSNE1,TSNE2,PC1,PC2,PC3,PC4,PC5,tsne_ward_clusters,pca_kmeans_clusters
663,-0.32968,-0.32313,-0.3265775,-0.30046,-0.29901,300.8566,301.4591,301.15785,51.3067,55.6391,53.4729,0.84909,0.84979,0.84944,1.86855,1.87022,1.869385,-0.31708,-0.31561,-0.316345,1.95332,1.95362,1.9534775,-0.55327,-0.55016,-0.5518625,0.03581,0.04396,0.03989,0.25377,0.25519,0.2546125,1.94696,1.94727,1.947115,-0.54279,-0.54185,-0.54232,0.04684,0.04698,0.04691,0.24172,0.24304,0.24238,42.71,42.96,42.835,51.8772348033373,62.4255065554231,57.2612485101311,50.0822419464962,62.4030165725281,56.4272857054186,46.9253571315947,61.3895809025259,43.8759127398068,57.6847022540705,39.7659154175893,8.93921334922527,35.4216328963051,22.3461710369487,6.0238346471355,35.9195580659177,4.14840276244836,35.4656113020718,3.0323370674407,-0.21332,-0.06914,13.1936,94.399649284789,-0.1742,-0.02078,2.3487,757.51,0.044806786,0.42525917,0.9243970757115608,-4.71038605662781,-0.3427817399855833,1.8327588667373504,-1.0216037681746086,8,10
664,-0.33303,-0.32406,-0.3282575,-0.27516,-0.27162,299.0997,299.598,299.34885,52.1368,54.5007,53.31875,0.85011,0.85016,0.850135,1.85999,1.86308,1.861535,-0.31432,-0.31129,-0.312805,1.95252,1.95478,1.9536,-0.55754,-0.55048,-0.5541625,0.03463,0.04543,0.0397975,0.25272,0.25626,0.2545125,1.94796,1.94871,1.948335,-0.5407,-0.54052,-0.54061,0.04903,0.04926,0.049145,0.23769,0.23996,0.238825,41.94,42.31,42.125,54.555274135876,61.6284266984505,58.1970724076281,52.5681211594563,61.8055986593011,57.3195332381603,49.4173945949355,60.7423291602283,46.6039276157649,56.4655993469092,42.251071654247,12.2318235995232,35.4812276519666,23.9254320619785,8.62764570790143,35.652659673515,5.24739049541169,34.9090221058938,3.93487232981087,-0.21731,-0.07315,13.1797,94.5487332709216,-0.17953,-0.02111,3.1421,701.87,1.2466259,-0.8575622,0.340223653619509,-4.930484121131286,-0.0819759779634049,1.4186251185119216,-0.6096404342326076,8,10
665,-0.36292,-0.33257,-0.3466975,-0.92276,-0.91036,247.2328,250.9816,249.1072,96.3319,123.8535,110.0927,1.02078,1.03434,1.02756,1.89597,1.91499,1.90548,-0.35651,-0.33663,-0.34657,1.94757,1.95481,1.9508675,-0.55392,-0.54329,-0.5483475,0.04732,0.07464,0.0579525,0.23235,0.25931,0.2456025,1.96218,1.97641,1.969295,-0.6817,-0.65481,-0.668255,0.03508,0.04621,0.040645,0.22284,0.23144,0.22714,47.44,50.73,49.085,51.6798271752086,64.6528605482717,60.1636993444577,53.2881261250078,65.2442430637453,60.5529607100739,50.1135252751411,64.5004887893791,44.7993106263323,63.2491269445326,37.8110359039752,11.1144219308701,33.0527413587604,24.3034862932062,14.8128607783502,31.8664266650115,14.7377881492227,30.5556431522185,14.1711642251349,-0.21647,-0.06473,9.1301,92.210176391513,-0.17396,-0.0332,4.0802,782.44,-17.903017,-22.767609,1.9726873610187643,5.984348396469965,4.399037265197711,5.930713064243051,-2.5907870303295413,5,3
666,-0.49895,-0.4885,-0.493895,-0.30263,-0.30074,309.1019,309.2168,309.15935,35.3903,39.0003,37.1953,0.81017,0.8279,0.819035,1.90021,1.90495,1.90258,-0.30957,-0.30594,-0.307755,1.95105,1.95334,1.952445,-0.52518,-0.51432,-0.51893,0.04405,0.05346,0.046835,0.21383,0.22296,0.21766,1.96446,1.96456,1.96451,-0.57044,-0.56816,-0.5693,0.04413,0.04808,0.046105,0.24288,0.24455,0.243715,42.66,43.11,42.885,55.3933253873659,59.2483611442193,57.084326579261,58.0441934082304,59.2716156663149,58.7168704611756,53.8488221752704,56.701144713191,47.3853689509728,51.0417706018414,38.7241479423669,15.5840286054827,21.6924910607867,18.1931615017878,18.2452982434362,20.3525541555459,13.9809529816152,19.2803758947999,8.43938500612273,-0.23084,-0.11659,13.1799,89.1821395342982,-0.17184,-0.08952,1.9961,504.35,-13.426657,8.377827,1.2024890566366462,0.0067352310166736,-2.151648874473332,0.6440852099687746,-2.87254119797374,2,5
667,-0.35452,-0.33947,-0.346995,-0.28359,-0.28359,287.6087,287.6114,287.61005,37.8797,37.8843,37.882,0.86398,0.86398,0.86398,1.84738,1.84739,1.847385,-0.3271,-0.3271,-0.3271,1.95324,1.95368,1.95346,-0.57138,-0.56611,-0.5687475,0.03791,0.04767,0.04279,0.23632,0.23824,0.2372825,1.94757,1.94757,1.94757,-0.55613,-0.55613,-0.55613,0.04702,0.04702,0.04702,0.23012,0.23012,0.23012,42.13,42.13,42.13,57.371126340882,75.9833134684148,66.6762887365912,55.2355533486438,76.5238036124387,65.8796784805412,50.9515625492731,72.9494497177636,47.2307134110391,66.9676629325593,41.0433614363867,17.5357568533969,55.2145411203814,36.3732866507747,13.3138849233443,55.701073800509,8.61057677146731,52.5921604490555,6.50006803029616,-0.22005,-0.08215,13.6185,95.5754950282307,-0.19228,-0.04701,3.8436,909.8,15.756649,8.695578,-3.974382773384783,-3.255823996739897,2.631686243702669,-0.0764051143084818,0.1738675287160768,7,9
668,-0.35039,-0.32567,-0.33294,-0.28233,-0.27555,291.1641,296.4584,293.81125,41.3558,51.5409,46.44835,0.85048,0.86266,0.85657,1.85187,1.85637,1.85412,-0.33147,-0.32302,-0.327245,1.95281,1.9532,1.9530025,-0.56593,-0.55943,-0.561905,0.03684,0.04383,0.0420675,0.23922,0.24366,0.2406675,1.94762,1.94772,1.94767,-0.55429,-0.55103,-0.55266,0.04696,0.04728,0.04712,0.22797,0.23328,0.230625,42.1,43.15,42.625,56.9874851013111,66.0943087008343,61.1693608462455,54.9888275091552,67.1901185525418,60.5727453292781,51.4506007379143,64.3562170855539,47.8257517347726,59.745566692367,41.1130972373237,16.4034564958284,33.4177592371871,26.787842669845,12.4604307615915,35.1561045248588,8.10286651319731,32.1623411434518,5.54673681346093,-0.22277,-0.078,14.3038,94.9740418003518,-0.1906,-0.04741,4.1808,704.71,4.791533,-2.3987858,-0.7202759878724088,-3.3907177889316444,1.3680948060621674,-0.2670002098038925,-0.4731574703341407,8,10
669,-0.51675,-0.33043,-0.423965,-0.30136,-0.29722,274.1187,298.3466,286.23265,53.3472,78.2005,65.77385,0.84859,0.85395,0.85127,1.85651,1.86307,1.85979,-0.32562,-0.30371,-0.314665,1.95182,1.96163,1.9565725,-0.5645,-0.53029,-0.5466075,0.03608,0.04299,0.0395375,0.22272,0.24431,0.2329125,1.94865,1.95944,1.954045,-0.5471,-0.54655,-0.546825,0.04371,0.04768,0.045695,0.22449,0.23362,0.229055,41.29,43.31,42.3,53.0356078665078,60.425357568534,57.2072407628129,55.3860716280802,62.0197380671591,58.5585935075414,50.7560467976412,59.2988237520103,46.1222731189623,53.0414077735952,39.0731115829742,14.861442193087,35.1162097735399,24.3705303933254,14.5987213704922,34.7898951027248,8.94326889722809,30.5493361924884,5.62020953331217,-0.22396,-0.07777,12.1408,94.4200319230461,-0.17823,-0.03101,1.1198,490.06,-8.30423,2.5765064,0.6315799409254436,-2.2422177447720077,-1.0190727807755502,1.61958037373599,0.0234824823907579,2,10
670,-0.51234,-0.51168,-0.5120075,-0.26739,-0.26739,287.9768,287.987,287.9819,69.0038,69.0303,69.01705,0.83109,0.8311,0.831095,1.874,1.87402,1.87401,-0.3289,-0.3289,-0.3289,1.96483,1.96659,1.96571,-0.53839,-0.53075,-0.5345725,0.03924,0.04293,0.0410825,0.2244,0.23197,0.228185,1.95633,1.95634,1.956335,-0.53946,-0.53946,-0.53946,0.03671,0.03671,0.03671,0.23024,0.23024,0.23024,45.57,45.57,45.57,47.7651966626937,53.4229737783075,50.5940852205006,52.9576066041835,56.653838991993,54.8072745329278,52.8759736369083,55.6234429693166,46.7041589187718,48.348677944578,37.2064692052396,9.78098927294398,24.9925506555423,17.3867699642431,16.156663149401,29.1570976351561,16.5478855917505,27.208224275488,11.6476937729602,-0.22563,-0.07599,14.1982,94.1349570307972,-0.17932,-0.02359,2.9468,442.11,-12.744733,3.643239,2.842667551843244,-0.1140228312717641,-3.235645346323917,0.916020533073982,-0.978850445139133,2,11
672,-0.33769,-0.32578,-0.3314125,-0.28142,-0.27766,291.7076,296.4947,294.10115,47.1867,55.7604,51.47355,0.84382,0.84532,0.84457,1.86051,1.86736,1.863935,-0.3264,-0.32227,-0.324335,1.95087,1.95565,1.9531425,-0.56385,-0.5558,-0.5599925,0.0355,0.0457,0.040025,0.24225,0.24578,0.2437475,1.94929,1.95032,1.949805,-0.54949,-0.54897,-0.54923,0.04516,0.04594,0.04555,0.23092,0.23242,0.23167,42.5,42.98,42.74,55.296483909416,59.829410011919,57.2361069725864,54.0019241512011,59.6797219291168,56.8621593942027,49.0839140992085,56.4220617451358,44.6260601387818,50.3936686471042,37.4333240352265,15.5616805721096,34.92252681764,24.9348182359952,12.5845695487555,34.9078269505307,7.45009618113588,29.7231244678503,4.50995510000454,-0.22448,-0.08093,14.0534,95.0801442585058,-0.18895,-0.03101,3.0502,643.98,-0.9977413,-5.276768,0.9954416327191336,-3.2130197494247,-0.0419038234058339,0.0923088224426554,-0.9119893378721392,8,10
673,-0.23443,-0.22174,-0.228085,-0.28498,-0.28497,301.3841,301.3877,301.3859,96.8551,96.8602,96.85765,0.90309,0.90309,0.90309,1.81346,1.81348,1.81347,-0.3628,-0.36279,-0.362795,1.95653,1.95678,1.9566525,-0.60716,-0.60149,-0.604325,0.04086,0.05095,0.045905,0.19975,0.20084,0.200295,1.94505,1.94505,1.94505,-0.56919,-0.56918,-0.569185,0.04298,0.04299,0.042985,0.21292,0.21293,0.212925,46.72,46.73,46.725,46.1077175208582,49.404052443385,47.7568161501788,47.6444665135622,50.6082800571038,49.1275370864627,48.0558796632084,50.2002459714295,44.2963399700667,48.2625062361105,38.4901772143252,7.81436233611442,11.3379022646007,9.57240762812872,8.77040531314009,12.876295698591,9.54085333165148,14.1275897953392,8.68247993106263,-0.22555,-0.08859,14.5035,92.3701597933926,-0.21079,-0.05937,5.2077,716.45,-1.3180666,-21.756733,7.21602948052779,-0.9982153338116874,4.123263615063626,-3.3179688292263374,-1.5330347756485128,10,1
674,-0.32957,-0.32219,-0.32487,-0.31828,-0.30697,315.6321,323.1296,319.38085,37.1827,77.3485,57.2656,0.84209,0.86515,0.85362,1.88178,1.89464,1.88821,-0.34535,-0.33794,-0.341645,1.95021,1.9525,1.951485,-0.55799,-0.5512,-0.555595,0.03501,0.04902,0.04204,0.2288,0.24282,0.2343625,1.94575,1.94776,1.946755,-0.57875,-0.57651,-0.57763,0.03911,0.0412,0.040155,0.23226,0.241,0.23663,43.91,44.85,44.38,53.005810488677,68.5451430274136,63.3045292014303,54.6210663521817,75.6408664887344,65.6162714915275,52.4108353568163,76.5294377345401,46.6647013469999,68.839403147535,37.8944342291775,11.5911799761621,39.4293802145411,29.7899284862932,15.0983799888275,52.2717398051021,15.1808520702595,53.7605247390495,13.0881219102907,-0.23272,-0.07673,11.7828,99.5517551974797,-0.1978,-0.03367,2.8772,532.11,13.305464,4.027091,-2.910763021033872,-0.3926114090253254,1.3121925184179164,-0.531494866084881,-0.4090790232613883,7,9
675,-0.32924,-0.31675,-0.3217925,-0.33529,-0.32713,316.0061,317.7917,316.8989,43.8098,61.5109,52.66035,0.84919,0.85751,0.85335,1.88417,1.8928,1.888485,-0.34484,-0.33496,-0.3399,1.94981,1.95213,1.9508,-0.55596,-0.54938,-0.5537675,0.03952,0.05185,0.04393,0.2295,0.24473,0.23632,1.94742,1.94848,1.94795,-0.57724,-0.57677,-0.577005,0.03917,0.0402,0.039685,0.23643,0.24451,0.24047,43.64,44.98,44.31,53.0728545887962,71.8340286054827,63.907926102503,55.0229656756253,78.9926137421637,68.1370647383775,52.5511652108101,80.2726183343319,46.7508730554674,77.2692639121956,38.2607606610385,12.6638855780691,45.1653754469607,31.1717818831943,16.9449444478927,58.6214387685432,16.5778436504683,61.0892119453817,14.2636854279106,-0.19756,-0.07901,10.7121,97.8496415104426,-0.19619,-0.0331,1.4823,619.73,14.280352,4.664349,-4.532190616172053,-0.6270238326139677,1.545305622212087,0.7844005848450406,-0.7283316621340015,7,9
676,-0.32792,-0.3169,-0.3219775,-0.33535,-0.32697,316.4627,317.4688,316.96575,44.3126,60.7076,52.5101,0.85017,0.85644,0.853305,1.88434,1.89227,1.888305,-0.34699,-0.33606,-0.341525,1.94971,1.95248,1.9508725,-0.55787,-0.55086,-0.555895,0.03925,0.05202,0.043965,0.22818,0.2433,0.23479,1.94749,1.94818,1.947835,-0.57876,-0.57856,-0.57866,0.03921,0.04007,0.03964,0.23434,0.24289,0.238615,43.55,44.98,44.265,53.054231227652,72.4783969010727,63.9898688915375,54.9810688349575,79.5326174663274,68.1739184408168,52.489672353442,80.7566774936142,46.6991700303869,77.0102952514853,38.2431132338626,12.6713349225268,46.4392133492253,31.3244934445769,16.9759791446838,59.6890323381541,16.5857273501309,61.8901958310996,14.2999682525285,-0.20624,-0.08084,12.1217,97.7676762118391,-0.19781,-0.03468,3.0132,602.59,14.203846,4.603198,-4.416273983875293,-0.4409686327041306,1.850434779702674,0.2476244936794616,-0.7142246593590709,7,9
678,-0.51099,-0.30958,-0.41319,-0.71626,-0.51528,300.878,315.1735,308.02575,42.7748,69.3419,56.05835,0.80979,0.82531,0.81755,1.87785,1.9234,1.900625,-0.34367,-0.33211,-0.33789,1.95024,1.9605,1.9569675,-0.56293,-0.5194,-0.5376725,0.0328,0.04545,0.0393575,0.21152,0.2379,0.223385,1.96227,1.96476,1.963515,-0.53033,-0.52826,-0.529295,0.03249,0.03853,0.03551,0.20417,0.20513,0.20465,45.94,46.43,46.185,56.1866805721097,65.8410309892729,62.2243742550656,58.5391968220471,72.4908447644467,65.9619204270374,55.9253886663934,73.6313897385765,50.3632817814867,66.3245498662071,39.7334669224595,19.8897497020262,40.6361740166865,30.7900029797378,22.009806964186,48.4761963875613,16.4958531739775,50.4241430418467,11.9433987935961,-0.2285,-0.07305,10.0899,98.8117504739375,-0.188,-0.02897,3.2944,487.06,-5.3886786,15.715086,-3.5135158664537083,3.166402566796984,-2.691543468234601,-0.3807800774887864,1.343938782207262,4,0
679,-0.33519,-0.32279,-0.3289925,-0.27854,-0.2785,294.5797,294.5905,294.5851,58.0271,58.0302,58.02865,0.84816,0.84817,0.848165,1.86505,1.86507,1.86506,-0.32215,-0.32214,-0.322145,1.95148,1.95455,1.9530175,-0.56485,-0.55779,-0.5613175,0.0362,0.04473,0.04047,0.24321,0.24562,0.2444175,1.94842,1.94843,1.948425,-0.5481,-0.54808,-0.54809,0.04812,0.04814,0.04813,0.23237,0.23239,0.23238,42.48,42.48,42.48,55.2927592371871,61.2522348033373,58.2697035160906,53.4882999193098,61.3602507603501,57.4266029420892,50.3721106240737,59.6441297972312,47.4139416753594,54.6401197333212,41.7128251253821,13.9526221692491,36.9859952324195,25.4655840286055,10.5486934392651,36.3664576997083,7.02437639935669,34.7040459146668,5.59571862669509,-0.22153,-0.08124,13.1047,94.205428287336,-0.18821,-0.05015,3.1612,749.78,1.3358378,-3.934564,0.3504743854862822,-3.592033031664692,0.7731095423666599,0.187144723661669,-0.7753802067392236,8,10
680,-0.34743,-0.32515,-0.33547,-0.29943,-0.277,285.2634,294.5477,289.90555,47.8591,87.1425,67.5008,0.84821,0.85286,0.850535,1.85625,1.85927,1.85776,-0.34327,-0.34106,-0.342165,1.94829,1.9539,1.9517,-0.57737,-0.56835,-0.5734275,0.03703,0.04529,0.041275,0.21941,0.23057,0.2264325,1.94765,1.95322,1.950435,-0.57501,-0.56116,-0.568085,0.04337,0.04904,0.046205,0.20532,0.2154,0.21036,42.72,43.01,42.865,50.5177294398093,60.6525625744934,56.0041716328963,52.2205325553969,60.5362795605487,56.1433182297809,50.3397874554571,55.5351455330958,45.2882216880584,49.9764161639984,38.1332437678965,9.46066746126341,26.1993444576877,18.1354290822408,10.0955868661163,26.8760474210167,8.58377219261455,22.4748509980764,7.53412853190621,-0.23782,-0.10505,11.3331,94.1093067002258,-0.20906,-0.08109,3.2348,647.05,6.79997,-15.8983,2.9797232989332048,-0.9789345407596912,2.368678293852703,-2.561708074341807,-0.7204617980730206,9,5
681,-0.34087,-0.32736,-0.33411,-0.29545,-0.29543,288.8886,288.8933,288.89095,61.7641,61.7912,61.77765,0.84887,0.8489,0.848885,1.85639,1.85641,1.8564,-0.32054,-0.32053,-0.320535,1.95162,1.95583,1.9537225,-0.56615,-0.55785,-0.562,0.03527,0.04539,0.0403275,0.24072,0.24546,0.2430875,1.94875,1.94875,1.94875,-0.54773,-0.54773,-0.54773,0.04853,0.04854,0.048535,0.22719,0.22719,0.22719,42.12,42.12,42.12,56.4623063170441,60.2949940405244,58.3795813468415,54.5450313450438,60.9474892930296,57.7466482527466,50.0630695973006,57.2624641291665,45.9880266678761,50.6109120595038,39.6270130875597,16.0160905840286,34.3414779499404,25.1787842669845,12.3083607473155,34.6161008006952,7.07010185739964,29.3715114628993,4.32309855322237,-0.22078,-0.08578,11.859,94.0978123839599,-0.18852,-0.04504,0.6597,607.5,3.8405294,-6.9937763,0.698457617281324,-3.4745603612185665,0.3026969047532651,0.3109057646994856,-0.4347929657759504,8,10
682,-0.06702,-0.05307,-0.06024,-0.27001,-0.26928,338.8197,342.7078,340.76375,86.3848,96.4713,91.42805,0.84527,0.84856,0.846915,1.84542,1.85087,1.848145,-0.33639,-0.32496,-0.330675,1.9591,1.96127,1.959725,-0.59457,-0.58487,-0.588135,0.03022,0.04899,0.0396575,0.24348,0.2523,0.24905,1.94763,1.94995,1.94879,-0.54972,-0.54967,-0.549695,0.05803,0.06006,0.059045,0.23188,0.23369,0.232785,42.86,44.89,43.875,48.1711859356377,52.815852205006,49.6824716924911,47.3713611818013,52.8908820060828,50.6086679908137,46.3577307558891,51.6524234492763,44.0455349448955,48.4820173250488,36.6946938171385,7.91120381406436,15.934147794994,12.2299612634088,6.09831791943393,18.6146111352492,5.63211503894548,20.9280691242786,4.43194702707606,-0.21775,-0.07317,13.7887,94.0733338724576,-0.18644,-0.01821,3.3354,509.75,-3.8161073,-23.057549,6.017230912495407,-5.474131755066851,0.7726467249260282,-0.2810435259806714,1.010881650944964,10,1
683,-0.32752,-0.31804,-0.3228225,-0.29018,-0.29016,295.7313,296.8246,296.27795,57.3164,58.383,57.8497,0.85195,0.85196,0.851955,1.86462,1.86475,1.864685,-0.3635,-0.36336,-0.36343,1.95241,1.95467,1.95354,-0.60621,-0.59987,-0.6030375,0.03565,0.04423,0.03996,0.19866,0.19966,0.1991725,1.9483,1.94832,1.94831,-0.58874,-0.58867,-0.588705,0.04549,0.04556,0.045525,0.19655,0.19656,0.196555,42.76,42.79,42.775,55.5721096543504,60.6339392133492,58.1002309296782,53.8622680156415,61.4114580100552,57.6368630128484,51.9102204282426,62.5721358519126,49.1786475577124,60.0054424236927,44.7086182064521,13.7812872467223,32.8888557806913,23.3257598331347,10.6852461051456,34.1226491217181,9.51089527293368,37.1779508687837,8.5536759036691,-0.25703,-0.11198,14.4271,94.1032898547254,-0.22759,-0.07761,4.9236,629.86,10.42129,-18.297184,1.8575113915540045,0.6645958673655266,4.14086926521443,-5.84476003156398,0.1153143825837252,9,2
684,-0.32197,-0.31303,-0.317945,-0.27713,-0.27051,290.8893,294.3666,292.62795,34.9346,52.6317,43.78315,0.85939,0.86453,0.86196,1.84272,1.84779,1.845255,-0.31056,-0.30998,-0.31027,1.94927,1.95472,1.9523575,-0.55902,-0.54861,-0.554455,0.03355,0.04857,0.040675,0.25456,0.25671,0.2558425,1.94925,1.95014,1.949695,-0.54428,-0.54368,-0.54398,0.04727,0.04795,0.04761,0.23867,0.23899,0.23883,41.56,41.62,41.59,56.2164779499404,61.6544994040524,58.6431019070322,56.7841847185153,68.5090931661598,62.4472410154553,58.9235596480717,75.2483365393712,60.9673908113747,72.1869472538437,60.7993715238838,14.4591775923719,33.6710369487485,24.2085071513707,15.57321084973,44.2089255787971,22.9620636372237,57.3050361073445,28.8357748650732,-0.21942,-0.0766,12.451,92.3426976088477,-0.17665,-0.02339,2.7252,986.67,24.45764,4.24173,-4.473084080389954,-4.8461267929701854,1.6926846859964644,1.0608197181995496,-0.4259018483024218,7,9
685,-0.32105,-0.31075,-0.315915,-0.27317,-0.27279,295.2809,295.4723,295.3766,52.3746,52.432,52.4033,0.84813,0.85108,0.849605,1.85367,1.85944,1.856555,-0.31082,-0.30827,-0.309545,1.95053,1.95489,1.9525375,-0.55734,-0.5478,-0.5526675,0.03496,0.04864,0.04172,0.25516,0.25607,0.2555825,1.94921,1.94941,1.94931,-0.54125,-0.54071,-0.54098,0.04829,0.04895,0.04862,0.23813,0.23833,0.23823,41.57,41.85,41.71,56.7677294398093,63.6881704410012,59.679491954708,56.743839612687,70.3587610949041,63.1199180684005,55.4231969978872,73.0046356154016,53.5797541838632,70.0897999909293,51.3904464799076,15.4871871275328,37.1275327771156,26.2142431466031,16.2001117249085,46.1516975979145,16.9247264356217,50.8861278420737,16.7572225497755,-0.22042,-0.07564,13.0728,92.0367281113036,-0.17695,-0.0243,2.8387,902.22,22.762724,2.5372808,-3.53976462951938,-4.539623312382464,1.0189468106959554,1.4169546509468771,-0.3700830973587039,7,9
686,-0.32051,-0.31135,-0.316145,-0.29507,-0.29436,293.2275,296.6787,294.9531,55.4493,56.7963,56.1228,0.84748,0.85287,0.850175,1.85376,1.86147,1.857615,-0.31025,-0.30816,-0.309205,1.95176,1.95496,1.953325,-0.5586,-0.5508,-0.5544725,0.03654,0.0448,0.0406325,0.25093,0.25396,0.2527575,1.94896,1.94935,1.949155,-0.5433,-0.54309,-0.543195,0.04933,0.05013,0.04973,0.23607,0.23692,0.236495,41.31,41.55,41.43,56.3133194278903,65.5281585220501,60.7307806912992,56.1743529265719,72.5684315064242,64.2398826888461,54.4574437892214,75.9507741793069,52.5887795364869,72.7779037598077,51.177538810108,15.0327771156138,42.0887961859356,28.1473480333731,14.8159642480293,52.5262243187884,14.0455993188484,58.0587177950869,13.4037824844664,-0.22064,-0.07667,10.5947,94.2925569178453,-0.17999,-0.0255,0.7876,890.89,20.63854,3.7868764,-4.061215697990788,-4.398681000895891,1.15716267218285,1.5580013092889575,0.1956458431513233,7,9
687,-0.30825,-0.29165,-0.298165,-0.31989,-0.31173,304.9573,312.6744,308.81585,47.4232,66.277,56.8501,0.86181,0.87394,0.867875,1.87431,1.88269,1.8785,-0.34561,-0.31162,-0.328615,1.94577,1.95067,1.9482075,-0.5478,-0.53675,-0.5430825,0.04066,0.05566,0.04493,0.2407,0.25809,0.245815,1.94753,1.94979,1.94866,-0.57169,-0.57131,-0.5715,0.03521,0.03823,0.03672,0.23773,0.25655,0.24714,42.27,45.61,43.94,60.6898092967819,72.947705601907,66.4975044696067,64.2976848116194,74.1062007324188,69.1484079200546,65.5159093059191,73.3184068619722,63.6749965984852,69.7346818449816,56.8563100937591,23.4207389749702,47.1990464839094,34.8554827175209,28.9833033331264,49.0099931723667,33.5293746649428,48.4153763678219,35.4555762166085,-0.22163,-0.07217,10.2274,95.1941174521823,-0.18489,-0.02363,2.7965,914.16,19.060913,6.838909,-8.383879245125543,-0.6352572647348914,1.8723554479388396,0.9129532160666276,-1.3750015325967062,7,9
688,-0.29797,-0.28903,-0.2929975,-0.2768,-0.27384,290.352,290.5301,290.44105,51.9031,53.8037,52.8534,0.84962,0.85349,0.851555,1.85634,1.86069,1.858515,-0.31069,-0.30944,-0.310065,1.9496,1.95313,1.9518875,-0.55966,-0.55239,-0.5561875,0.03635,0.04639,0.0412075,0.25337,0.25622,0.25452,1.94849,1.9489,1.948695,-0.54353,-0.54344,-0.543485,0.0474,0.04818,0.04779,0.23731,0.2385,0.237905,41.42,41.56,41.49,56.8645709177592,66.0421632896305,61.5083060190703,54.6427906399355,73.8734405064862,64.4838929923655,51.2038409384756,76.9322947872978,48.1867658397206,74.5290035829289,45.9410917495432,15.911799761621,43.2285458879619,29.3951132300358,12.047669294271,52.8582955744522,8.40875406010533,58.1091734729274,7.41620935189805,-0.20646,-0.07895,12.928,93.137369773942,-0.17886,-0.02437,2.6129,1019.78,23.198702,0.5517455,-3.6610883149565625,-4.880464449841546,1.569896582908053,1.8705762708100648,-0.5486116079276919,7,9
689,-0.31917,-0.30961,-0.31496,-0.27529,-0.27327,295.2842,297.3993,296.34175,50.4034,53.2995,51.85145,0.84646,0.84685,0.846655,1.8565,1.86296,1.85973,-0.31276,-0.30815,-0.310455,1.95168,1.95553,1.9531475,-0.55694,-0.5485,-0.55299,0.03598,0.04724,0.0413575,0.25266,0.25416,0.2535425,1.94925,1.94943,1.94934,-0.54344,-0.54058,-0.54201,0.04715,0.04874,0.047945,0.23788,0.24012,0.239,41.6,42.0,41.8,56.369189511323,63.6807210965435,59.6273465435042,56.0517658742474,68.3927130531935,62.0123673266712,54.6994733688625,72.7720664753556,52.6731371037235,70.461245407955,50.2672731309382,14.9284862932062,37.976758045292,26.5867103694875,14.9152752777605,45.0903109676618,15.7216738671124,51.8416322411781,15.7403963898589,-0.22044,-0.0759,13.1595,93.0054861738483,-0.17832,-0.02324,2.9863,809.25,22.408756,2.0571568,-3.159985410058735,-4.378271852747259,0.8159472979376563,1.31776265299149,-0.3631904342820872,7,9
